2	0	2023	4	20	0	0	51	542995456	46.3283	38.1686	0	0	8	0	0	-1	2	1	81.47	14.20	0.47	0.01	10.4	7.0	2.0	1	1	0	1
2	0	2023	4	20	0	3	0	911937280	45.7839	39.0184	0	0	5	0	0	-1	3	3	92.35	2.00	0.41	1.56	2.1	5.5	3.0	1	1	0	1
2	0	2023	4	20	0	6	28	487244032	43.8834	38.8326	0	0	-24	0	0	-1	3	3	32.70	4.88	0.41	0.59	3.1	29.0	-0.0	0	1	0	1
2	0	2023	4	20	0	7	27	980342016	44.4162	38.8501	0	0	-15	0	0	-1	4	5	93.01	0.58	0.41	0.99	3.5	5.7	-3.5	0	1	0	1
2	0	2023	4	20	0	8	32	581126144	44.7008	38.7879	0	0	-32	0	0	-1	4	5	88.70	0.71	0.46	1.05	7.6	6.8	-9.4	0	1	0	1
2	0	2023	4	20	0	8	53	93493760	43.8785	38.8213	0	0	-8	0	0	-1	3	3	39.87	3.31	0.64	0.66	6.3	10.5	-0.0	1	1	0	1
2	0	2023	4	20	0	8	53	592358400	43.9077	38.8708	0	0	-26	0	0	-1	4	5	32.86	2.96	0.40	0.76	5.5	30.4	-0.0	0	1	0	1
2	0	2023	4	20	0	8	53	691559936	43.9543	38.8894	0	0	-17	0	0	-1	4	5	41.51	2.95	0.60	2.27	6.1	30.4	-0.0	0	1	0	1
2	0	2023	4	20	0	10	0	9883392	40.4922	35.0925	0	0	55	0	0	-1	4	5	29.79	23.04	1.43	1.26	10.4	15.1	12.0	0	1	0	1
2	0	2023	4	20	0	11	3	281976576	47.2558	38.7039	0	0	-9	0	0	-1	3	3	91.45	1.77	0.42	0.44	2.0	4.5	-2.0	1	1	0	1
2	0	2023	4	20	0	11	3	486343168	44.4407	38.8538	0	0	-18	0	0	-1	3	3	122.20	0.74	0.44	0.05	2.9	1.1	-0.0	1	1	0	1
2	0	2023	4	20	0	12	49	59446784	46.2019	40.3424	0	0	7	0	0	-1	3	3	107.90	1.20	0.43	0.28	2.9	3.1	2.7	0	1	0	1
2	0	2023	4	20	0	15	19	347589888	44.7658	38.8348	0	0	-29	0	0	-1	2	1	129.97	1.79	0.57	0.12	16.1	6.5	-7.4	1	1	0	1
2	0	2023	4	20	0	16	45	899005952	46.1670	39.1132	0	0	13	0	0	-1	3	3	92.95	1.99	0.43	2.25	2.8	6.2	6.6	1	1	0	1
2	0	2023	4	20	0	17	57	319593728	43.9775	38.9130	0	0	-18	0	0	-1	3	3	39.88	3.42	0.63	3.27	5.4	30.4	-0.0	0	1	0	1
2	0	2023	4	20	0	20	4	734931968	43.9565	38.9195	0	0	-20	0	0	-1	4	5	41.46	2.93	0.60	1.50	8.3	30.4	-0.0	0	1	0	1
2	0	2023	4	20	0	20	4	926853120	43.9627	38.9255	0	0	-13	0	0	-1	3	3	39.98	3.10	0.63	0.96	4.9	17.5	-0.0	0	1	0	1
2	0	2023	4	20	0	21	28	245078016	43.2374	41.1417	0	0	-46	0	0	-1	5	7	2.82	1.37	0.52	0.88	19.9	27.6	-5.8	0	1	0	1
2	0	2023	4	20	0	27	16	941080832	45.2713	39.3480	0	0	14	0	0	-1	3	2	101.31	1.36	0.42	1.02	22.1	200.0	8.7	0	1	0	1
2	0	2023	4	20	0	27	18	12748544	44.3592	38.9971	0	0	-9	0	0	-1	3	3	43.98	2.91	0.59	0.89	3.1	30.4	-0.0	0	1	0	1
2	0	2023	4	20	0	34	16	411599872	44.0831	39.0283	0	0	14	0	0	-1	3	3	41.48	3.14	0.61	2.80	4.3	1.2	0.0	1	1	0	1
2	0	2023	4	20	0	42	38	965190912	43.2476	41.3198	0	0	-22	0	0	-1	2	1	157.47	5.85	0.68	7.49	8.0	8.4	-3.2	0	1	0	1
2	0	2023	4	20	1	1	57	555357440	43.2513	41.3258	0	0	-15	0	0	-1	2	1	156.71	7.48	0.69	1.87	7.0	11.7	-3.0	0	1	0	1
2	0	2023	4	20	1	24	3	267319808	41.3036	36.4576	0	0	120	0	0	-1	7	11	30.14	5.48	0.78	0.98	12.4	26.2	24.5	0	1	0	1
2	0	2023	4	20	1	41	24	876612096	41.5697	36.5771	0	0	-54	0	0	-1	3	3	26.81	17.71	1.21	0.21	18.6	7.5	-11.6	0	1	0	1
2	0	2023	4	20	1	50	31	34895360	41.6200	36.5706	0	0	62	0	0	-1	3	3	27.08	12.00	1.24	0.44	12.0	30.4	0.0	0	1	0	1
2	0	2023	4	20	1	51	10	341299456	44.1953	39.1550	0	0	13	0	0	-1	4	5	43.22	2.73	0.57	1.47	4.5	28.5	0.0	1	1	0	1
2	0	2023	4	20	1	54	45	258812416	41.4903	36.6956	0	0	80	0	0	-1	6	9	30.30	5.21	0.76	0.32	11.3	21.4	25.7	0	1	0	1
2	0	2023	4	20	1	55	20	379744000	41.8086	36.7172	0	0	94	0	0	-1	5	7	40.91	9.64	1.09	0.30	11.1	33.4	17.9	0	1	0	1
2	0	2023	4	20	2	4	55	747654144	41.7173	36.9120	0	0	54	0	0	-1	3	3	26.29	10.46	1.23	1.16	6.6	30.4	0.0	0	1	0	1
2	0	2023	4	20	2	14	14	184899072	42.5127	39.9727	0	0	-54	0	0	-1	3	3	3.95	5.60	0.87	1.07	7.8	6.5	-12.5	0	1	0	1
2	0	2023	4	20	2	18	0	312149760	42.5498	39.9748	0	0	86	0	0	-1	7	11	15.91	2.49	0.60	1.77	18.6	29.1	30.5	0	1	0	1
2	0	2023	4	20	2	26	44	286197504	41.5335	36.8057	0	0	47	0	0	-1	3	3	25.51	16.61	1.24	1.69	6.5	11.2	13.1	0	1	0	1
2	0	2023	4	20	2	28	44	111598848	44.0382	39.3015	0	0	-11	0	0	-1	4	4	8.23	0.89	0.44	2.19	6.0	1.4	-0.0	1	1	0	1
2	0	2023	4	20	2	31	57	7698944	44.0515	39.3067	0	0	-30	0	0	-1	3	3	29.07	4.37	0.75	0.75	6.0	1.3	-0.0	1	1	0	1
2	0	2023	4	20	2	58	58	247666688	43.2779	41.1548	0	0	-24	0	0	-1	2	1	159.37	5.03	0.65	2.60	6.7	8.1	-4.5	0	1	0	1
2	0	2023	4	20	2	58	58	277137408	43.2322	41.1777	0	0	-21	0	0	-1	2	1	158.95	5.76	0.68	7.25	6.8	7.8	-4.1	0	1	0	1
2	0	2023	4	20	3	1	3	658901504	42.9946	37.5912	0	0	-56	0	0	-1	4	5	28.58	6.36	0.99	0.63	7.0	4.3	-17.5	0	1	0	1
2	0	2023	4	20	3	4	28	234218496	43.8812	38.6794	0	0	58	0	0	-1	7	10	36.22	2.30	0.51	0.73	7.0	22.8	0.0	0	1	0	1
2	0	2023	4	20	3	8	17	250999040	40.1479	34.9258	0	0	85	0	0	-1	5	7	25.35	11.43	1.10	0.56	14.7	16.6	13.5	0	1	0	1
2	0	2023	4	20	3	17	38	920721920	40.5730	35.2067	0	0	-47	0	0	-1	3	3	26.89	18.59	1.37	0.26	14.6	14.0	-4.7	0	1	0	1
2	0	2023	4	20	3	19	33	864674560	43.9724	38.7722	0	0	61	0	0	-1	7	10	30.80	2.89	0.56	1.19	10.8	30.4	0.0	0	1	0	1
2	0	2023	4	20	3	23	24	655225600	40.5905	36.4823	0	0	54	0	0	-1	3	3	24.30	18.24	1.38	0.15	5.9	16.7	16.9	0	1	0	1
2	0	2023	4	20	3	28	12	842347264	40.6960	36.3900	0	0	-63	0	0	-1	3	3	24.69	16.08	1.41	0.28	8.2	24.4	-11.0	0	1	0	1
2	0	2023	4	20	3	31	52	929410816	40.7961	36.8692	0	0	48	0	0	-1	3	3	22.32	13.18	1.39	0.18	7.3	15.6	14.3	0	1	0	1
2	0	2023	4	20	3	35	24	228055040	40.7270	36.6460	0	0	-48	0	0	-1	3	3	22.31	19.17	1.40	1.28	5.5	26.7	-14.6	0	1	0	1
2	0	2023	4	20	3	35	36	759301632	41.6721	36.9921	0	0	-45	0	0	-1	3	3	22.19	13.51	1.13	1.88	19.8	6.9	-4.3	0	1	0	1
2	0	2023	4	20	3	42	23	277117440	40.3916	34.4365	0	0	-69	0	0	-1	5	7	27.80	10.33	1.06	0.23	8.6	23.4	-8.3	0	1	0	1
2	0	2023	4	20	3	42	34	226812416	44.0490	38.7882	0	0	-35	0	0	-1	4	4	34.86	3.92	0.68	1.04	6.6	1.0	-0.0	1	1	0	1
2	0	2023	4	20	3	42	34	936285696	44.1072	38.8174	0	0	185	0	0	-1	6	8	39.89	1.88	0.48	1.94	10.4	27.8	0.0	0	1	0	1
2	0	2023	4	20	5	49	57	692123904	39.5315	37.9089	0	0	-87	0	0	-1	6	9	19.97	13.99	1.13	1.05	10.4	23.0	-12.6	0	1	0	1
2	0	2023	4	20	5	51	48	576521984	39.3023	37.9289	0	0	-58	0	0	-1	5	7	20.63	10.41	1.19	1.58	14.1	31.3	-9.5	0	1	0	1
2	0	2023	4	20	6	19	55	477616384	39.4798	38.1310	0	0	-48	0	0	-1	4	5	24.59	13.25	1.66	1.29	6.0	21.7	-11.3	0	1	0	1
2	0	2023	4	20	7	13	3	543130368	39.2009	38.5935	0	0	-62	0	0	-1	4	5	16.33	15.20	1.20	1.10	9.2	30.6	-10.5	0	1	0	1
2	0	2023	4	20	7	32	59	286383104	39.1897	38.6620	0	0	57	0	0	-1	4	5	16.42	12.15	1.19	1.39	17.4	11.3	8.3	0	1	0	1
