2	0	2023	4	18	13	44	37	169130240	44.4558	39.9406	0	0	-82	0	0	-1	6	9	125.68	0.74	0.42	0.92	13.8	31.9	-18.8	0	1	0	1
2	0	2023	4	18	13	44	37	191256832	44.4434	39.9337	0	0	-24	0	0	-1	5	7	163.20	0.55	0.40	0.63	8.8	31.6	-4.8	0	1	0	1
2	0	2023	4	18	13	44	37	211794176	44.4511	39.9156	0	0	-30	0	0	-1	5	7	150.30	0.53	0.43	0.80	14.8	9.6	-6.2	0	1	0	1
2	0	2023	4	18	13	44	37	231702272	44.4436	39.9446	0	0	-21	0	0	-1	5	7	163.87	0.52	0.40	0.27	5.1	9.1	-6.2	0	1	0	1
2	0	2023	4	18	13	44	37	266943744	44.4703	39.9396	0	0	-23	0	0	-1	5	7	157.40	0.52	0.40	0.40	9.1	19.2	-5.1	0	1	0	1
2	0	2023	4	18	13	44	37	296716800	44.4580	39.9055	0	0	-19	0	0	-1	5	7	149.59	0.57	0.41	0.42	13.0	28.6	-3.1	0	1	0	1
2	0	2023	4	18	13	44	38	107890432	44.2149	40.1225	0	0	14	0	0	-1	2	1	158.54	1.60	0.44	0.26	12.2	5.1	3.2	1	1	0	1
2	0	2023	4	18	13	46	28	311364608	44.4522	39.9596	0	0	-22	0	0	-1	3	3	152.59	0.68	0.44	0.78	15.8	17.9	-4.6	1	1	0	1
2	0	2023	4	18	13	46	28	315507200	44.4713	39.9660	0	0	-58	0	0	-1	7	11	170.94	0.44	0.40	1.48	9.2	18.7	-10.4	0	1	0	1
2	0	2023	4	18	13	46	28	329031168	44.4547	39.9115	0	0	-49	0	0	-1	7	11	154.46	0.44	0.42	1.01	14.1	22.9	-13.2	0	1	0	1
2	0	2023	4	18	13	46	28	383484416	44.5236	40.1085	0	0	24	0	0	-1	3	3	56.99	4.86	0.79	1.82	19.8	19.0	0.0	0	1	0	1
2	0	2023	4	18	13	46	29	263229952	39.6153	37.4781	0	0	-68	0	0	-1	5	7	22.68	12.95	1.21	1.34	19.8	27.3	-11.6	0	1	0	1
2	0	2023	4	18	13	46	29	318565632	39.6061	37.4527	0	0	-46	0	0	-1	5	7	22.30	11.46	1.18	1.68	6.3	32.8	-13.5	0	1	0	1
2	0	2023	4	18	13	48	1	47203328	44.4610	39.9471	0	0	-54	0	0	-1	6	9	126.44	0.72	0.42	0.67	27.8	3.4	-9.0	0	1	0	1
2	0	2023	4	18	13	48	1	68479744	44.4355	39.9272	0	0	-30	0	0	-1	4	5	43.27	2.36	0.53	1.12	9.7	22.6	-0.0	0	1	0	1
2	0	2023	4	18	13	48	1	89406464	44.4089	39.9162	0	0	8	0	0	-1	3	3	41.56	2.46	0.56	0.40	20.1	17.8	0.0	1	1	0	1
2	0	2023	4	18	13	48	1	105246720	44.4644	39.9287	0	0	-59	0	0	-1	3	3	118.51	1.30	0.46	0.51	21.0	27.6	-9.5	0	1	0	1
2	0	2023	4	18	13	48	1	123688960	44.4454	39.9243	0	0	-19	0	0	-1	3	3	153.58	0.66	0.42	0.26	7.3	24.1	-5.0	0	1	0	1
2	0	2023	4	18	13	49	33	879919616	44.8617	34.1306	0	0	-29	0	0	-1	4	5	56.00	4.03	0.53	0.29	5.5	4.5	-11.0	1	1	0	1
2	0	2023	4	18	13	50	49	728443136	44.4711	39.9466	0	0	-29	0	0	-1	4	5	147.86	0.63	0.41	0.33	11.4	28.4	-7.9	0	1	0	1
2	0	2023	4	18	13	51	48	267839232	39.4374	40.6739	0	0	149	0	0	-1	7	11	4.64	9.81	1.11	2.27	26.9	13.2	24.6	0	1	0	1
2	0	2023	4	18	13	53	16	868804096	44.4683	39.9818	0	0	-29	0	0	-1	4	5	148.40	0.69	0.41	0.54	9.8	42.5	-6.6	0	1	0	1
2	0	2023	4	18	13	53	58	445740288	39.6281	37.6232	0	0	-60	0	0	-1	5	7	23.47	13.20	1.18	0.64	15.8	38.2	-11.3	0	1	0	1
2	0	2023	4	18	13	57	13	27296256	39.3678	40.6682	0	0	68	0	0	-1	6	9	4.40	9.33	1.20	1.20	25.4	18.1	9.8	0	1	0	1
2	0	2023	4	18	13	57	25	118275072	44.5027	39.7923	0	0	-26	0	0	-1	4	5	143.33	0.59	0.41	0.34	11.3	33.9	-4.9	0	1	0	1
2	0	2023	4	18	14	0	52	130942464	44.5241	39.8225	0	0	25	0	0	-1	4	5	143.17	0.60	0.41	0.33	8.0	5.2	3.7	0	1	0	1
2	0	2023	4	18	14	7	32	526027264	40.7052	43.2190	0	0	130	0	0	-1	5	7	159.59	9.61	1.19	0.71	26.6	39.4	14.3	0	1	0	1
2	0	2023	4	18	14	11	8	408212480	39.4804	40.8341	0	0	65	0	0	-1	6	9	2.24	10.99	1.14	1.31	15.1	20.1	13.1	0	1	0	1
2	0	2023	4	18	14	13	1	465806336	40.4188	40.8716	0	0	-11	0	0	-1	3	3	8.27	14.72	1.33	0.80	6.7	21.3	-0.0	0	1	0	1
2	0	2023	4	18	14	13	34	531764480	40.0936	38.7636	0	0	154	0	0	-1	5	7	17.93	12.00	0.98	2.34	30.0	23.9	27.7	0	1	0	1
2	0	2023	4	18	14	14	40	995750400	39.9638	37.4558	0	0	82	0	0	-1	3	3	28.97	15.66	1.69	0.40	11.9	13.8	18.9	0	1	0	1
2	0	2023	4	18	14	19	34	965664512	39.4419	40.7200	0	0	-31	0	0	-1	3	3	3.12	14.13	1.28	0.54	12.4	26.6	-3.8	0	1	0	1
2	0	2023	4	18	14	20	6	994143232	44.9832	34.1001	0	0	-19	0	0	-1	3	3	66.52	4.74	0.75	0.37	9.9	3.1	-6.6	1	1	0	1
2	0	2023	4	18	14	21	12	439930624	44.5885	39.8382	0	0	62	0	0	-1	4	5	119.75	1.06	0.41	0.14	20.8	4.2	9.9	0	1	0	1
2	0	2023	4	18	14	21	12	604044800	44.5796	39.9372	0	0	-32	0	0	-1	6	9	152.67	0.46	0.40	0.88	12.2	18.1	-6.1	0	1	0	1
2	0	2023	4	18	14	21	12	627501056	44.5839	39.9335	0	0	-15	0	0	-1	4	5	167.71	0.58	0.40	0.41	29.8	25.6	-3.3	1	1	0	1
2	0	2023	4	18	14	25	44	443044096	39.7229	38.6720	0	0	-79	0	0	-1	5	7	19.21	15.00	1.51	1.36	13.5	42.9	-14.2	0	1	0	1
2	0	2023	4	18	14	29	42	986588672	42.7823	35.7610	0	0	76	0	0	-1	7	11	39.13	3.93	0.63	0.46	11.2	19.8	16.4	0	1	0	1
2	0	2023	4	18	14	31	53	770619392	45.0343	34.1752	0	0	36	0	0	-1	6	9	59.61	2.66	0.51	0.65	10.4	26.2	9.4	0	1	0	1
2	0	2023	4	18	14	33	16	591391488	39.9048	38.8757	0	0	-114	0	0	-1	7	11	15.87	8.49	1.01	1.69	16.6	22.2	-13.6	0	1	0	1
2	0	2023	4	18	14	33	29	645060352	45.0176	34.1311	0	0	61	0	0	-1	7	11	59.30	2.62	0.48	0.37	7.8	26.4	19.1	0	1	0	1
2	0	2023	4	18	14	34	36	732469760	45.0142	34.1537	0	0	69	0	0	-1	6	9	58.70	2.39	0.51	0.32	8.0	28.5	19.1	0	1	0	1
2	0	2023	4	18	14	36	44	579971328	45.0321	34.1609	0	0	23	0	0	-1	3	3	66.09	4.32	0.74	0.87	4.0	23.5	9.8	0	1	0	1
2	0	2023	4	18	14	38	37	355499264	40.8566	36.9781	0	0	60	0	0	-1	3	3	21.62	14.28	1.36	0.40	10.2	19.4	16.6	0	1	0	1
2	0	2023	4	18	14	38	54	549079040	42.7691	35.7807	0	0	132	0	0	-1	7	11	40.28	3.88	0.63	1.14	22.6	17.0	31.0	0	1	0	1
2	0	2023	4	18	14	40	14	402258432	45.0329	34.1626	0	0	24	0	0	-1	3	3	66.26	4.42	0.72	0.33	6.7	16.9	7.6	0	1	0	1
