2	0	2023	4	24	15	17	48	562791424	45.8807	33.8856	0	0	-22	0	0	-1	3	3	67.54	2.51	0.63	0.00	0.0	0.0	-0.0	1	1	0	1
2	0	2023	4	24	15	24	25	823515136	50.0708	40.0283	0	0	-7	0	0	-1	4	5	6.04	0.81	0.42	0.05	0.0	0.0	-0.0	1	1	0	1
2	0	2023	4	24	15	24	25	823641088	50.0691	40.0273	0	0	-9	0	0	-1	4	5	7.73	0.81	0.42	0.08	0.0	0.0	-0.0	1	1	0	1
2	0	2023	4	24	15	24	25	823688960	50.0708	40.0241	0	0	-19	0	0	-1	4	5	5.62	0.76	0.42	1.23	3.6	4.2	-10.4	1	1	0	1
2	0	2023	4	24	15	24	25	823768832	50.0710	40.0286	0	0	-12	0	0	-1	3	3	16.39	1.09	0.44	0.10	0.0	0.0	-0.0	1	1	0	1
2	0	2023	4	24	15	24	25	838182912	50.0715	40.0208	0	0	-8	0	0	-1	4	5	6.24	0.79	0.41	0.22	25.4	4.6	-3.1	1	1	0	1
2	0	2023	4	24	16	0	6	157064960	39.8679	42.8985	0	0	-59	0	0	-1	3	3	164.55	15.75	1.53	0.77	9.2	26.4	-7.4	0	1	0	1
2	0	2023	4	24	16	8	11	214729728	47.1829	36.3841	0	0	-16	0	0	-1	3	3	88.25	1.76	0.50	0.10	2.5	2.6	-6.1	1	1	0	1
2	0	2023	4	24	16	56	9	317684224	47.7652	36.8518	0	0	-23	0	0	-1	5	7	86.17	1.03	0.41	0.53	2.4	17.7	-11.7	0	1	0	1
2	0	2023	4	24	17	2	36	42780416	47.6876	36.7476	0	0	-21	0	0	-1	4	5	86.16	1.24	0.47	1.44	3.9	5.9	-8.7	1	1	0	1
2	0	2023	4	24	17	18	45	86589696	47.8364	36.8428	0	0	-24	0	0	-1	6	9	78.98	0.96	0.40	0.85	2.9	16.4	-10.9	0	1	0	1
2	0	2023	4	24	17	30	32	351010304	40.8561	41.9298	0	0	-53	0	0	-1	3	3	165.92	14.76	1.23	0.61	10.3	28.5	-7.7	0	1	0	1
2	0	2023	4	24	17	40	32	279258112	47.9150	36.8576	0	0	-9	0	0	-1	4	5	94.14	1.55	0.47	0.23	0.0	0.0	-0.0	1	1	0	1
2	0	2023	4	24	17	40	32	279309312	47.9176	36.8422	0	0	-16	0	0	-1	5	7	85.12	1.19	0.45	0.22	0.0	0.0	-0.0	1	1	0	1
2	0	2023	4	24	17	40	32	279322112	47.9161	36.8427	0	0	-33	0	0	-1	5	7	79.03	1.29	0.40	1.02	10.6	3.5	-7.3	1	1	0	1
2	0	2023	4	24	17	49	45	542332672	40.8509	42.0093	0	0	-77	0	0	-1	5	7	166.29	9.69	1.31	1.25	13.0	27.5	-11.5	0	1	0	1
2	0	2023	4	24	18	27	35	118680832	41.2132	42.1712	0	0	-42	0	0	-1	3	3	163.11	18.34	1.12	0.45	7.0	18.1	-8.0	0	1	0	1
2	0	2023	4	24	18	41	3	287179520	54.9610	28.9462	0	0	15	0	0	-1	4	5	113.95	18.33	2.08	1.18	5.5	6.5	2.6	0	1	0	1
